Northing,Easting,value
5084350,680950,0
5084350,681150,0
5084350,681350,0
5084350,681550,0
5084350,681750,0
5084350,681950,0
5084350,682150,0
5084350,682350,0
5084350,682550,0
5084350,682750,0
5084350,682950,0
5084350,683150,0
5084350,683350,0
5084350,683550,0
5084350,683750,0
5084350,683950,0
5084350,684150,0
5084350,684350,0
5084350,684550,0
5084350,684750,0
5084350,684950,0
5084350,685150,0
5084350,685350,0
5084350,685550,0
5084350,685750,0
5084350,685950,0
5084350,686150,0
5084350,686350,0
5084350,686550,0
5084350,686750,0
5084350,686950,0
5084350,687150,0
5084350,687350,0
5084350,687550,0
5084350,687750,0
5084350,687950,0
5084350,688150,0
5084350,688350,0
5084350,688550,0
5084350,688750,0
5084350,688950,0
5084350,689150,0
5084350,689350,0
5084350,689550,0
5084350,689750,0
5084350,689950,0
5084550,671350,0
5084550,671550,0
5084550,671750,0
5084550,671950,0
5084550,672150,0
5084550,672350,0
5084550,672550,0
5084550,672750,0
5084550,672950,0
5084550,673150,0
5084550,673350,0
5084550,673550,0
5084550,673750,0
5084550,673950,0
5084550,674150,0
5084550,674350,0
5084550,674550,0
5084550,674750,0
5084550,674950,0
5084550,675150,0
5084550,675350,0
5084550,675550,0
5084550,675750,0
5084550,675950,0
5084550,676150,0
5084550,676350,0
5084550,676550,0
5084550,676750,0
5084550,676950,0
5084550,677150,0
5084550,677350,0
5084550,677550,0
5084550,677750,0
5084550,677950,0
5084550,678150,0
5084550,678350,0
5084550,678550,0
5084550,678750,0
5084550,678950,0
5084550,679150,0
5084550,679350,0
5084550,679550,0
5084550,679750,0
5084550,679950,0
5084550,680150,0
5084550,680350,0
5084550,680550,0
5084550,680750,0
5084550,680950,0
5084550,681150,0
5084550,681350,0
5084550,681550,0
5084550,681750,0
5084550,681950,0
5084550,682150,0
5084550,682350,0
5084550,682550,0
5084550,682750,0
5084550,682950,0
5084550,683150,0
5084550,683350,0
5084550,683550,0
5084550,683750,0
5084550,683950,0
5084550,684150,0
5084550,684350,0
5084550,684550,0
5084550,684750,0
5084550,684950,0
5084550,685150,0
5084550,685350,0
5084550,685550,0
5084550,685750,0
5084550,685950,0
5084550,686150,0
5084550,686350,0
5084550,686550,0
5084550,686750,0
5084550,686950,0
5084550,687150,0
5084550,687350,0
5084550,687550,0
5084550,687750,0
5084550,687950,0
5084550,688150,0
5084550,688350,0
5084550,688550,0
5084550,688750,0
5084550,688950,0
5084550,689150,0
5084550,689350,0
5084550,689550,0
5084550,689750,0
5084550,689950,0
5084750,671350,0
5084750,671550,0
5084750,671750,0
5084750,671950,0
5084750,672150,0
5084750,672350,0
5084750,672550,0
5084750,672750,0
5084750,672950,0
5084750,673150,0
5084750,673350,0
5084750,673550,0
5084750,673750,0
5084750,673950,0
5084750,674150,0
5084750,674350,0
5084750,674550,0
5084750,674750,0
5084750,674950,0
5084750,675150,0
5084750,675350,0
5084750,675550,0
5084750,675750,0
5084750,675950,0
5084750,676150,0
5084750,676350,0
5084750,676550,0
5084750,676750,0
5084750,676950,0
5084750,677150,0
5084750,677350,0
5084750,677550,0
5084750,677750,0
5084750,677950,0
5084750,678150,0
5084750,678350,0
5084750,678550,0
5084750,678750,0
5084750,678950,0
5084750,679150,0
5084750,679350,1
5084750,679550,0
5084750,679750,0
5084750,679950,0
5084750,680150,0
5084750,680350,0
5084750,680550,0
5084750,680750,2
5084750,680950,0
5084750,681150,0
5084750,681350,0
5084750,681550,0
5084750,681750,0
5084750,681950,0
5084750,682150,0
5084750,682350,0
5084750,682550,0
5084750,682750,0
5084750,682950,0
5084750,683150,0
5084750,683350,0
5084750,683550,0
5084750,683750,0
5084750,683950,0
5084750,684150,0
5084750,684350,0
5084750,684550,0
5084750,684750,0
5084750,684950,0
5084750,685150,0
5084750,685350,0
5084750,685550,0
5084750,685750,0
5084750,685950,0
5084750,686150,0
5084750,686350,0
5084750,686550,0
5084750,686750,0
5084750,686950,0
5084750,687150,0
5084750,687350,0
5084750,687550,0
5084750,687750,0
5084750,687950,0
5084750,688150,0
5084750,688350,0
5084750,688550,0
5084750,688750,0
5084750,688950,0
5084750,689150,0
5084750,689350,0
5084750,689550,0
5084750,689750,0
5084750,689950,0
5084950,671350,0
5084950,671550,0
5084950,671750,0
5084950,671950,0
5084950,672150,0
5084950,672350,0
5084950,672550,0
5084950,672750,0
5084950,672950,0
5084950,673150,0
5084950,673350,0
5084950,673550,0
5084950,673750,0
5084950,673950,0
5084950,674150,0
5084950,674350,0
5084950,674550,0
5084950,674750,0
5084950,674950,0
5084950,675150,0
5084950,675350,0
5084950,675550,0
5084950,675750,0
5084950,675950,0
5084950,676150,0
5084950,676350,0
5084950,676550,0
5084950,676750,0
5084950,676950,0
5084950,677150,0
5084950,677350,0
5084950,677550,0
5084950,677750,0
5084950,677950,0
5084950,678150,0
5084950,678350,0
5084950,678550,0
5084950,678750,0
5084950,678950,0
5084950,679150,0
5084950,679350,0
5084950,679550,0
5084950,679750,0
5084950,679950,0
5084950,680150,0
5084950,680350,0
5084950,680550,0
5084950,680750,0
5084950,680950,0
5084950,681150,0
5084950,681350,0
5084950,681550,0
5084950,681750,0
5084950,681950,0
5084950,682150,0
5084950,682350,0
5084950,682550,0
5084950,682750,0
5084950,682950,0
5084950,683150,0
5084950,683350,0
5084950,683550,0
5084950,683750,0
5084950,683950,0
5084950,684150,0
5084950,684350,0
5084950,684550,0
5084950,684750,0
5084950,684950,0
5084950,685150,0
5084950,685350,0
5084950,685550,0
5084950,685750,0
5084950,685950,0
5084950,686150,0
5084950,686350,0
5084950,686550,0
5084950,686750,0
5084950,686950,0
5084950,687150,0
5084950,687350,0
5084950,687550,0
5084950,687750,0
5084950,687950,0
5084950,688150,0
5084950,688350,0
5084950,688550,0
5084950,688750,0
5084950,688950,0
5084950,689150,0
5084950,689350,0
5084950,689550,0
5084950,689750,0
5084950,689950,0
5085150,671350,0
5085150,671550,0
5085150,671750,0
5085150,671950,0
5085150,672150,0
5085150,672350,0
5085150,672550,0
5085150,672750,0
5085150,672950,0
5085150,673150,0
5085150,673350,0
5085150,673550,0
5085150,673750,0
5085150,673950,0
5085150,674150,0
5085150,674350,0
5085150,674550,0
5085150,674750,0
5085150,674950,0
5085150,675150,0
5085150,675350,0
5085150,675550,0
5085150,675750,0
5085150,675950,0
5085150,676150,0
5085150,676350,0
5085150,676550,0
5085150,676750,0
5085150,676950,0
5085150,677150,0
5085150,677350,0
5085150,677550,0
5085150,677750,0
5085150,677950,0
5085150,678150,0
5085150,678350,0
5085150,678550,0
5085150,678750,0
5085150,678950,0
5085150,679150,0
5085150,679350,0
5085150,679550,0
5085150,679750,0
5085150,679950,0
5085150,680150,0
5085150,680350,0
5085150,680550,0
5085150,680750,0
5085150,680950,0
5085150,681150,0
5085150,681350,0
5085150,681550,0
5085150,681750,0
5085150,681950,0
5085150,682150,0
5085150,682350,0
5085150,682550,0
5085150,682750,0
5085150,682950,0
5085150,683150,0
5085150,683350,0
5085150,683550,0
5085150,683750,0
5085150,683950,0
5085150,684150,0
5085150,684350,0
5085150,684550,0
5085150,684750,0
5085150,684950,0
5085150,685150,0
5085150,685350,0
5085150,685550,0
5085150,685750,0
5085150,685950,0
5085150,686150,0
5085150,686350,0
5085150,686550,0
5085150,686750,0
5085150,686950,0
5085150,687150,0
5085150,687350,0
5085150,687550,0
5085150,687750,0
5085150,687950,0
5085150,688150,0
5085150,688350,0
5085150,688550,0
5085150,688750,0
5085150,688950,0
5085150,689150,0
5085150,689350,0
5085150,689550,0
5085150,689750,0
5085150,689950,0
5085350,671350,0
5085350,671550,0
5085350,671750,0
5085350,671950,0
5085350,672150,0
5085350,672350,0
5085350,672550,0
5085350,672750,0
5085350,672950,0
5085350,673150,0
5085350,673350,0
5085350,673550,0
5085350,673750,0
5085350,673950,0
5085350,674150,0
5085350,674350,0
5085350,674550,0
5085350,674750,0
5085350,674950,0
5085350,675150,0
5085350,675350,0
5085350,675550,0
5085350,675750,0
5085350,675950,0
5085350,676150,0
5085350,676350,0
5085350,676550,0
5085350,676750,0
5085350,676950,0
5085350,677150,0
5085350,677350,0
5085350,677550,0
5085350,677750,0
5085350,677950,0
5085350,678150,0
5085350,678350,0
5085350,678550,0
5085350,678750,0
5085350,678950,0
5085350,679150,0
5085350,679350,0
5085350,679550,0
5085350,679750,0
5085350,679950,0
5085350,680150,0
5085350,680350,0
5085350,680550,0
5085350,680750,2
5085350,680950,0
5085350,681150,0
5085350,681350,0
5085350,681550,0
5085350,681750,0
5085350,681950,0
5085350,682150,0
5085350,682350,0
5085350,682550,0
5085350,682750,0
5085350,682950,0
5085350,683150,0
5085350,683350,0
5085350,683550,0
5085350,683750,0
5085350,683950,0
5085350,684150,0
5085350,684350,0
5085350,684550,0
5085350,684750,0
5085350,684950,0
5085350,685150,0
5085350,685350,0
5085350,685550,0
5085350,685750,0
5085350,685950,0
5085350,686150,0
5085350,686350,0
5085350,686550,0
5085350,686750,0
5085350,686950,0
5085350,687150,0
5085350,687350,0
5085350,687550,0
5085350,687750,0
5085350,687950,0
5085350,688150,0
5085350,688350,1
5085350,688550,0
5085350,688750,0
5085350,688950,0
5085350,689150,0
5085350,689350,0
5085350,689550,0
5085350,689750,0
5085350,689950,0
5085550,671350,0
5085550,671550,0
5085550,671750,0
5085550,671950,0
5085550,672150,0
5085550,672350,0
5085550,672550,0
5085550,672750,0
5085550,672950,0
5085550,673150,0
5085550,673350,0
5085550,673550,0
5085550,673750,0
5085550,673950,0
5085550,674150,0
5085550,674350,0
5085550,674550,0
5085550,674750,0
5085550,674950,0
5085550,675150,0
5085550,675350,0
5085550,675550,0
5085550,675750,0
5085550,675950,0
5085550,676150,0
5085550,676350,0
5085550,676550,0
5085550,676750,0
5085550,676950,0
5085550,677150,0
5085550,677350,0
5085550,677550,0
5085550,677750,0
5085550,677950,0
5085550,678150,0
5085550,678350,0
5085550,678550,0
5085550,678750,0
5085550,678950,0
5085550,679150,0
5085550,679350,0
5085550,679550,0
5085550,679750,0
5085550,679950,0
5085550,680150,0
5085550,680350,0
5085550,680550,2
5085550,680750,0
5085550,680950,0
5085550,681150,0
5085550,681350,0
5085550,681550,0
5085550,681750,0
5085550,681950,0
5085550,682150,0
5085550,682350,0
5085550,682550,0
5085550,682750,0
5085550,682950,0
5085550,683150,0
5085550,683350,0
5085550,683550,0
5085550,683750,0
5085550,683950,0
5085550,684150,0
5085550,684350,0
5085550,684550,0
5085550,684750,0
5085550,684950,0
5085550,685150,0
5085550,685350,0
5085550,685550,0
5085550,685750,0
5085550,685950,0
5085550,686150,0
5085550,686350,0
5085550,686550,0
5085550,686750,0
5085550,686950,0
5085550,687150,0
5085550,687350,0
5085550,687550,0
5085550,687750,0
5085550,687950,0
5085550,688150,0
5085550,688350,0
5085550,688550,1
5085550,688750,0
5085550,688950,0
5085550,689150,0
5085550,689350,0
5085550,689550,0
5085550,689750,0
5085550,689950,0
5085750,671350,0
5085750,671550,0
5085750,671750,0
5085750,671950,0
5085750,672150,0
5085750,672350,0
5085750,672550,0
5085750,672750,0
5085750,672950,0
5085750,673150,0
5085750,673350,0
5085750,673550,0
5085750,673750,0
5085750,673950,0
5085750,674150,0
5085750,674350,0
5085750,674550,0
5085750,674750,0
5085750,674950,0
5085750,675150,0
5085750,675350,0
5085750,675550,0
5085750,675750,0
5085750,675950,0
5085750,676150,0
5085750,676350,0
5085750,676550,0
5085750,676750,0
5085750,676950,0
5085750,677150,0
5085750,677350,0
5085750,677550,0
5085750,677750,0
5085750,677950,0
5085750,678150,0
5085750,678350,0
5085750,678550,0
5085750,678750,0
5085750,678950,0
5085750,679150,0
5085750,679350,0
5085750,679550,0
5085750,679750,0
5085750,679950,0
5085750,680150,0
5085750,680350,0
5085750,680550,0
5085750,680750,0
5085750,680950,0
5085750,681150,0
5085750,681350,0
5085750,681550,0
5085750,681750,0
5085750,681950,0
5085750,682150,0
5085750,682350,0
5085750,682550,0
5085750,682750,0
5085750,682950,0
5085750,683150,0
5085750,683350,0
5085750,683550,0
5085750,683750,0
5085750,683950,0
5085750,684150,0
5085750,684350,0
5085750,684550,0
5085750,684750,0
5085750,684950,0
5085750,685150,0
5085750,685350,0
5085750,685550,0
5085750,685750,0
5085750,685950,0
5085750,686150,0
5085750,686350,0
5085750,686550,0
5085750,686750,0
5085750,686950,0
5085750,687150,0
5085750,687350,0
5085750,687550,0
5085750,687750,0
5085750,687950,0
5085750,688150,1
5085750,688350,0
5085750,688550,0
5085750,688750,0
5085750,688950,0
5085750,689150,0
5085750,689350,0
5085750,689550,0
5085750,689750,0
5085750,689950,0
5085950,671350,0
5085950,671550,0
5085950,671750,0
5085950,671950,0
5085950,672150,0
5085950,672350,0
5085950,672550,0
5085950,672750,0
5085950,672950,0
5085950,673150,0
5085950,673350,0
5085950,673550,0
5085950,673750,0
5085950,673950,0
5085950,674150,0
5085950,674350,0
5085950,674550,0
5085950,674750,0
5085950,674950,0
5085950,675150,0
5085950,675350,0
5085950,675550,0
5085950,675750,0
5085950,675950,0
5085950,676150,0
5085950,676350,0
5085950,676550,0
5085950,676750,0
5085950,676950,0
5085950,677150,0
5085950,677350,0
5085950,677550,0
5085950,677750,0
5085950,677950,0
5085950,678150,0
5085950,678350,0
5085950,678550,0
5085950,678750,0
5085950,678950,2
5085950,679150,0
5085950,679350,0
5085950,679550,0
5085950,679750,0
5085950,679950,0
5085950,680150,0
5085950,680350,0
5085950,680550,0
5085950,680750,0
5085950,680950,0
5085950,681150,0
5085950,681350,0
5085950,681550,0
5085950,681750,0
5085950,681950,0
5085950,682150,0
5085950,682350,0
5085950,682550,0
5085950,682750,0
5085950,682950,0
5085950,683150,0
5085950,683350,0
5085950,683550,0
5085950,683750,0
5085950,683950,0
5085950,684150,0
5085950,684350,0
5085950,684550,0
5085950,684750,0
5085950,684950,0
5085950,685150,0
5085950,685350,0
5085950,685550,0
5085950,685750,0
5085950,685950,0
5085950,686150,0
5085950,686350,0
5085950,686550,0
5085950,686750,0
5085950,686950,0
5085950,687150,0
5085950,687350,0
5085950,687550,0
5085950,687750,0
5085950,687950,0
5085950,688150,0
5085950,688350,0
5085950,688550,0
5085950,688750,0
5085950,688950,0
5085950,689150,0
5085950,689350,0
5085950,689550,0
5085950,689750,0
5085950,689950,0
5086150,671350,0
5086150,671550,0
5086150,671750,0
5086150,671950,0
5086150,672150,0
5086150,672350,0
5086150,672550,0
5086150,672750,0
5086150,672950,0
5086150,673150,0
5086150,673350,0
5086150,673550,0
5086150,673750,0
5086150,673950,0
5086150,674150,0
5086150,674350,0
5086150,674550,0
5086150,674750,0
5086150,674950,0
5086150,675150,0
5086150,675350,0
5086150,675550,0
5086150,675750,0
5086150,675950,0
5086150,676150,0
5086150,676350,0
5086150,676550,0
5086150,676750,0
5086150,676950,0
5086150,677150,0
5086150,677350,0
5086150,677550,0
5086150,677750,0
5086150,677950,0
5086150,678150,0
5086150,678350,0
5086150,678550,0
5086150,678750,0
5086150,678950,3
5086150,679150,0
5086150,679350,0
5086150,679550,0
5086150,679750,0
5086150,679950,0
5086150,680150,0
5086150,680350,0
5086150,680550,0
5086150,680750,0
5086150,680950,0
5086150,681150,0
5086150,681350,0
5086150,681550,0
5086150,681750,0
5086150,681950,0
5086150,682150,0
5086150,682350,0
5086150,682550,0
5086150,682750,0
5086150,682950,0
5086150,683150,0
5086150,683350,0
5086150,683550,0
5086150,683750,0
5086150,683950,0
5086150,684150,0
5086150,684350,0
5086150,684550,0
5086150,684750,0
5086150,684950,0
5086150,685150,0
5086150,685350,0
5086150,685550,0
5086150,685750,0
5086150,685950,0
5086150,686150,0
5086150,686350,0
5086150,686550,0
5086150,686750,0
5086150,686950,0
5086150,687150,0
5086150,687350,0
5086150,687550,0
5086150,687750,0
5086150,687950,1
5086150,688150,0
5086150,688350,0
5086150,688550,0
5086150,688750,0
5086150,688950,0
5086150,689150,0
5086150,689350,0
5086150,689550,0
5086150,689750,0
5086150,689950,0
5086350,671350,0
5086350,671550,0
5086350,671750,0
5086350,671950,0
5086350,672150,0
5086350,672350,0
5086350,672550,0
5086350,672750,0
5086350,672950,0
5086350,673150,0
5086350,673350,0
5086350,673550,0
5086350,673750,0
5086350,673950,0
5086350,674150,0
5086350,674350,0
5086350,674550,0
5086350,674750,0
5086350,674950,0
5086350,675150,0
5086350,675350,0
5086350,675550,0
5086350,675750,0
5086350,675950,0
5086350,676150,0
5086350,676350,0
5086350,676550,0
5086350,676750,0
5086350,676950,0
5086350,677150,0
5086350,677350,0
5086350,677550,0
5086350,677750,0
5086350,677950,0
5086350,678150,0
5086350,678350,0
5086350,678550,0
5086350,678750,0
5086350,678950,0
5086350,679150,0
5086350,679350,0
5086350,679550,0
5086350,679750,0
5086350,679950,0
5086350,680150,0
5086350,680350,0
5086350,680550,0
5086350,680750,0
5086350,680950,0
5086350,681150,0
5086350,681350,0
5086350,681550,0
5086350,681750,0
5086350,681950,0
5086350,682150,0
5086350,682350,0
5086350,682550,0
5086350,682750,0
5086350,682950,0
5086350,683150,0
5086350,683350,0
5086350,683550,0
5086350,683750,0
5086350,683950,0
5086350,684150,0
5086350,684350,0
5086350,684550,0
5086350,684750,0
5086350,684950,0
5086350,685150,0
5086350,685350,0
5086350,685550,0
5086350,685750,0
5086350,685950,0
5086350,686150,0
5086350,686350,0
5086350,686550,2
5086350,686750,2
5086350,686950,0
5086350,687150,0
5086350,687350,0
5086350,687550,0
5086350,687750,0
5086350,687950,0
5086350,688150,0
5086350,688350,0
5086350,688550,0
5086350,688750,0
5086350,688950,0
5086350,689150,0
5086350,689350,0
5086350,689550,0
5086350,689750,0
5086350,689950,0
5086550,671350,0
5086550,671550,0
5086550,671750,0
5086550,671950,0
5086550,672150,0
5086550,672350,0
5086550,672550,0
5086550,672750,0
5086550,672950,0
5086550,673150,0
5086550,673350,0
5086550,673550,0
5086550,673750,0
5086550,673950,0
5086550,674150,1
5086550,674350,0
5086550,674550,0
5086550,674750,0
5086550,674950,0
5086550,675150,0
5086550,675350,0
5086550,675550,0
5086550,675750,0
5086550,675950,0
5086550,676150,0
5086550,676350,0
5086550,676550,0
5086550,676750,0
5086550,676950,0
5086550,677150,0
5086550,677350,0
5086550,677550,0
5086550,677750,0
5086550,677950,0
5086550,678150,0
5086550,678350,0
5086550,678550,0
5086550,678750,0
5086550,678950,0
5086550,679150,0
5086550,679350,0
5086550,679550,0
5086550,679750,0
5086550,679950,0
5086550,680150,0
5086550,680350,0
5086550,680550,0
5086550,680750,0
5086550,680950,0
5086550,681150,0
5086550,681350,0
5086550,681550,0
5086550,681750,0
5086550,681950,0
5086550,682150,0
5086550,682350,0
5086550,682550,0
5086550,682750,0
5086550,682950,0
5086550,683150,0
5086550,683350,0
5086550,683550,0
5086550,683750,0
5086550,683950,0
5086550,684150,0
5086550,684350,0
5086550,684550,0
5086550,684750,0
5086550,684950,0
5086550,685150,0
5086550,685350,0
5086550,685550,0
5086550,685750,0
5086550,685950,0
5086550,686150,0
5086550,686350,0
5086550,686550,0
5086550,686750,1
5086550,686950,0
5086550,687150,0
5086550,687350,0
5086550,687550,0
5086550,687750,0
5086550,687950,0
5086550,688150,0
5086550,688350,0
5086550,688550,0
5086550,688750,0
5086550,688950,0
5086550,689150,0
5086550,689350,0
5086550,689550,0
5086550,689750,0
5086550,689950,0
5086750,671350,0
5086750,671550,0
5086750,671750,0
5086750,671950,0
5086750,672150,0
5086750,672350,0
5086750,672550,0
5086750,672750,0
5086750,672950,0
5086750,673150,0
5086750,673350,0
5086750,673550,0
5086750,673750,0
5086750,673950,0
5086750,674150,0
5086750,674350,0
5086750,674550,0
5086750,674750,0
5086750,674950,0
5086750,675150,0
5086750,675350,0
5086750,675550,0
5086750,675750,0
5086750,675950,0
5086750,676150,0
5086750,676350,0
5086750,676550,0
5086750,676750,0
5086750,676950,0
5086750,677150,0
5086750,677350,0
5086750,677550,0
5086750,677750,0
5086750,677950,0
5086750,678150,0
5086750,678350,0
5086750,678550,0
5086750,678750,0
5086750,678950,0
5086750,679150,0
5086750,679350,0
5086750,679550,0
5086750,679750,0
5086750,679950,0
5086750,680150,0
5086750,680350,0
5086750,680550,0
5086750,680750,0
5086750,680950,0
5086750,681150,0
5086750,681350,0
5086750,681550,0
5086750,681750,0
5086750,681950,0
5086750,682150,0
5086750,682350,0
5086750,682550,0
5086750,682750,0
5086750,682950,0
5086750,683150,0
5086750,683350,0
5086750,683550,0
5086750,683750,0
5086750,683950,0
5086750,684150,0
5086750,684350,0
5086750,684550,0
5086750,684750,0
5086750,684950,0
5086750,685150,0
5086750,685350,0
5086750,685550,0
5086750,685750,0
5086750,685950,0
5086750,686150,0
5086750,686350,0
5086750,686550,0
5086750,686750,0
5086750,686950,1
5086750,687150,1
5086750,687350,0
5086750,687550,0
5086750,687750,0
5086750,687950,0
5086750,688150,0
5086750,688350,0
5086750,688550,0
5086750,688750,0
5086750,688950,0
5086750,689150,0
5086750,689350,0
5086750,689550,0
5086750,689750,0
5086750,689950,0
5086950,671350,0
5086950,671550,0
5086950,671750,0
5086950,671950,0
5086950,672150,0
5086950,672350,0
5086950,672550,0
5086950,672750,0
5086950,672950,0
5086950,673150,0
5086950,673350,0
5086950,673550,0
5086950,673750,0
5086950,673950,0
5086950,674150,0
5086950,674350,0
5086950,674550,0
5086950,674750,0
5086950,674950,0
5086950,675150,0
5086950,675350,0
5086950,675550,0
5086950,675750,0
5086950,675950,0
5086950,676150,0
5086950,676350,0
5086950,676550,0
5086950,676750,0
5086950,676950,0
5086950,677150,0
5086950,677350,0
5086950,677550,0
5086950,677750,0
5086950,677950,0
5086950,678150,0
5086950,678350,0
5086950,678550,0
5086950,678750,0
5086950,678950,0
5086950,679150,0
5086950,679350,0
5086950,679550,0
5086950,679750,0
5086950,679950,0
5086950,680150,0
5086950,680350,0
5086950,680550,0
5086950,680750,0
5086950,680950,0
5086950,681150,0
5086950,681350,0
5086950,681550,0
5086950,681750,0
5086950,681950,0
5086950,682150,0
5086950,682350,0
5086950,682550,0
5086950,682750,0
5086950,682950,0
5086950,683150,0
5086950,683350,0
5086950,683550,0
5086950,683750,0
5086950,683950,0
5086950,684150,0
5086950,684350,0
5086950,684550,0
5086950,684750,0
5086950,684950,0
5086950,685150,0
5086950,685350,0
5086950,685550,0
5086950,685750,0
5086950,685950,0
5086950,686150,0
5086950,686350,0
5086950,686550,0
5086950,686750,1
5086950,686950,2
5086950,687150,0
5086950,687350,0
5086950,687550,0
5086950,687750,0
5086950,687950,0
5086950,688150,0
5086950,688350,0
5086950,688550,0
5086950,688750,0
5086950,688950,0
5086950,689150,0
5086950,689350,0
5086950,689550,0
5086950,689750,0
5086950,689950,0
5087150,671350,0
5087150,671550,0
5087150,671750,0
5087150,671950,0
5087150,672150,0
5087150,672350,0
5087150,672550,0
5087150,672750,0
5087150,672950,0
5087150,673150,0
5087150,673350,0
5087150,673550,0
5087150,673750,0
5087150,673950,0
5087150,674150,0
5087150,674350,0
5087150,674550,0
5087150,674750,0
5087150,674950,0
5087150,675150,0
5087150,675350,0
5087150,675550,0
5087150,675750,0
5087150,675950,0
5087150,676150,0
5087150,676350,0
5087150,676550,0
5087150,676750,0
5087150,676950,0
5087150,677150,0
5087150,677350,0
5087150,677550,0
5087150,677750,0
5087150,677950,0
5087150,678150,0
5087150,678350,0
5087150,678550,0
5087150,678750,0
5087150,678950,0
5087150,679150,0
5087150,679350,0
5087150,679550,0
5087150,679750,0
5087150,679950,0
5087150,680150,0
5087150,680350,0
5087150,680550,0
5087150,680750,0
5087150,680950,0
5087150,681150,0
5087150,681350,0
5087150,681550,0
5087150,681750,0
5087150,681950,0
5087150,682150,0
5087150,682350,0
5087150,682550,0
5087150,682750,0
5087150,682950,0
5087150,683150,0
5087150,683350,0
5087150,683550,0
5087150,683750,0
5087150,683950,0
5087150,684150,0
5087150,684350,0
5087150,684550,0
5087150,684750,0
5087150,684950,0
5087150,685150,0
5087150,685350,0
5087150,685550,0
5087150,685750,0
5087150,685950,0
5087150,686150,0
5087150,686350,0
5087150,686550,0
5087150,686750,0
5087150,686950,0
5087150,687150,0
5087150,687350,0
5087150,687550,0
5087150,687750,0
5087150,687950,0
5087150,688150,0
5087150,688350,0
5087150,688550,0
5087150,688750,0
5087150,688950,0
5087150,689150,0
5087150,689350,0
5087150,689550,0
5087150,689750,0
5087150,689950,0
5087350,671350,0
5087350,671550,0
5087350,671750,0
5087350,671950,0
5087350,672150,0
5087350,672350,0
5087350,672550,0
5087350,672750,0
5087350,672950,0
5087350,673150,0
5087350,673350,0
5087350,673550,0
5087350,673750,0
5087350,673950,0
5087350,674150,0
5087350,674350,0
5087350,674550,0
5087350,674750,0
5087350,674950,0
5087350,675150,0
5087350,675350,1
5087350,675550,0
5087350,675750,0
5087350,675950,0
5087350,676150,0
5087350,676350,0
5087350,676550,0
5087350,676750,0
5087350,676950,0
5087350,677150,0
5087350,677350,0
5087350,677550,0
5087350,677750,0
5087350,677950,0
5087350,678150,0
5087350,678350,0
5087350,678550,0
5087350,678750,0
5087350,678950,0
5087350,679150,0
5087350,679350,0
5087350,679550,0
5087350,679750,0
5087350,679950,0
5087350,680150,0
5087350,680350,0
5087350,680550,0
5087350,680750,0
5087350,680950,0
5087350,681150,0
5087350,681350,0
5087350,681550,0
5087350,681750,0
5087350,681950,0
5087350,682150,0
5087350,682350,0
5087350,682550,0
5087350,682750,0
5087350,682950,0
5087350,683150,0
5087350,683350,0
5087350,683550,0
5087350,683750,0
5087350,683950,0
5087350,684150,0
5087350,684350,0
5087350,684550,0
5087350,684750,0
5087350,684950,0
5087350,685150,0
5087350,685350,0
5087350,685550,0
5087350,685750,0
5087350,685950,0
5087350,686150,0
5087350,686350,0
5087350,686550,0
5087350,686750,0
5087350,686950,0
5087350,687150,0
5087350,687350,0
5087350,687550,0
5087350,687750,0
5087350,687950,0
5087350,688150,0
5087350,688350,0
5087350,688550,0
5087350,688750,0
5087350,688950,0
5087350,689150,0
5087350,689350,0
5087350,689550,0
5087350,689750,0
5087350,689950,0
5087550,671350,0
5087550,671550,0
5087550,671750,0
5087550,671950,0
5087550,672150,0
5087550,672350,0
5087550,672550,0
5087550,672750,0
5087550,672950,0
5087550,673150,0
5087550,673350,0
5087550,673550,0
5087550,673750,0
5087550,673950,0
5087550,674150,0
5087550,674350,0
5087550,674550,0
5087550,674750,0
5087550,674950,0
5087550,675150,0
5087550,675350,0
5087550,675550,0
5087550,675750,0
5087550,675950,0
5087550,676150,0
5087550,676350,0
5087550,676550,0
5087550,676750,0
5087550,676950,0
5087550,677150,0
5087550,677350,0
5087550,677550,0
5087550,677750,0
5087550,677950,0
5087550,678150,0
5087550,678350,0
5087550,678550,0
5087550,678750,0
5087550,678950,0
5087550,679150,0
5087550,679350,0
5087550,679550,0
5087550,679750,0
5087550,679950,0
5087550,680150,0
5087550,680350,0
5087550,680550,0
5087550,680750,0
5087550,680950,0
5087550,681150,0
5087550,681350,0
5087550,681550,0
5087550,681750,0
5087550,681950,0
5087550,682150,0
5087550,682350,0
5087550,682550,0
5087550,682750,0
5087550,682950,0
5087550,683150,0
5087550,683350,0
5087550,683550,0
5087550,683750,0
5087550,683950,0
5087550,684150,0
5087550,684350,0
5087550,684550,0
5087550,684750,0
5087550,684950,0
5087550,685150,0
5087550,685350,0
5087550,685550,0
5087550,685750,0
5087550,685950,0
5087550,686150,0
5087550,686350,0
5087550,686550,0
5087550,686750,0
5087550,686950,0
5087550,687150,0
5087550,687350,0
5087550,687550,0
5087550,687750,0
5087550,687950,0
5087550,688150,0
5087550,688350,0
5087550,688550,0
5087550,688750,0
5087550,688950,0
5087550,689150,0
5087550,689350,0
5087550,689550,0
5087550,689750,0
5087550,689950,0
5087750,671350,0
5087750,671550,0
5087750,671750,0
5087750,671950,0
